filename,width,height,class,xmin,ymin,xmax,ymax
105-E-6430-QO-12-19_jpeg.rf.4fb100f9a90114993d8eed376f6853df.jpg,429,188,plate,3,3,426,188
187-E-6737-SS-01-21_jpeg.rf.4fcf886ffd52dd786e5b5f0e89a2acc0.jpg,665,270,plate,1,2,665,266
284-E-5676-TD-02-18_jpg.rf.50dbe63bb7f020b9c38f36484974a49b.jpg,929,390,plate,7,14,912,365
326-E-3758-RW-04-18_jpeg.rf.4e08f68493425e0f179bb5e03d5788e9.jpg,406,163,plate,2,2,405,161
172-E-6526-QX-11-20_jpg.rf.52aaf2c37e6617e69a05e38d3cc85387.jpg,447,186,plate,1,1,447,184
133-E-6586-PAM-06-22_jpeg.rf.55cbcff21a1b79f1b53f013fc70f4210.jpg,275,123,plate,1,1,273,122
316-E-4895-OL-09-19_jpeg.rf.58a9bf51d5e9280fa372d131164bc729.jpg,677,396,plate,2,1,672,395
276-E-2810-PAD-05-21_jpeg.rf.4fff7dd7597138fe3aae54c76251f6bd.jpg,711,287,plate,2,2,708,282
237-E-3243-QN-12-17_jpeg.rf.633beefe631a07913e195b9a239ca40b.jpg,306,125,plate,1,2,303,121
52-E-3765-QO-12-19_jpg.rf.59dd2147bafdb7bc5adc1efa0c145b7c.jpg,143,76,plate,3,5,143,73
290-E-2157-PAO-06-22_jpeg.rf.58ce0385e7252ac927891f05726868ea.jpg,701,426,plate,1,3,695,425
139-E-5515-QG-04-19_jpg.rf.57c4b64b2618a4cc921a55e6af25ab6e.jpg,309,133,plate,14,1,293,121
114-E-3536-O-06-10_jpg.rf.5ed026d33112db436fed6b2b13ce7e20.jpg,107,47,plate,1,6,102,42
162-E-4539-RC-11-20_jpg.rf.5a0cf3da08c6b3132f1b8026115b9d56.jpg,226,101,plate,27,2,208,101
155-E-3392-TZ-07-18_jpeg.rf.4299e5739f1038eac5201dbc446f3ea4.jpg,333,150,plate,1,1,332,146
345-E-2047-SF-05-19_jpeg.rf.4f14685b3e3d6f2e7feeaf077958ab01.jpg,650,292,plate,4,4,650,281
20171212_073415_jpg.rf.590f8843bd9b0f093ffba2ec2ec5279c.jpg,3264,1836,plate,6,143,3264,1549
246-E-5905-QO-12-19_jpeg.rf.64844cb5a9adedd02226e5edbbb6ba6c.jpg,757,333,plate,9,11,753,333
121-E-4112-RJ-04-18_jpeg.rf.64422c80bd99d0295ddf50addbd6bfd7.jpg,447,193,plate,2,2,443,183
103-E-6387-PL-04-20_jpeg.rf.5c3331284291a8a1ce84490183b3948a.jpg,386,147,plate,3,2,384,144
112-E-5718-OT-06-20_jpg.rf.63f2b2b57c799b9a37e198f2f843d9ff.jpg,110,45,plate,1,1,109,43
267-E-2747-TS-12-17_jpg.rf.50b30d847a0c9f28ce94fdf8dce6c5f5.jpg,64,33,plate,1,2,63,31
20171212_100708_jpg.rf.682c294987fc0480576e282540b80dcb.jpg,3264,1836,plate,6,143,3264,1575
213-E-4732-TX-05-18_jpeg.rf.6921be793d6116cec9b3d628587d9ec7.jpg,401,153,plate,3,1,389,152
347-E-6765-PAD-06-21_jpeg.rf.699c2f379c91a8440310f50e1e2150aa.jpg,412,154,plate,5,1,403,151
248-E-4212-SS-01-21_jpeg.rf.6a55cefd1aa171edd84c9a942c1d579f.jpg,569,251,plate,1,11,569,247
259-E-3154-QO-11-19_jpeg.rf.64cebd14403c06d2600fa10ad9eea462.jpg,268,108,plate,2,2,268,106
282-E-5519-PAK-03-22_jpg.rf.6d1e435a06b02b5e32963ed850457ffe.jpg,95,53,plate,1,4,93,45
357-E-4679-PAD-06-21_jpg.rf.6b62779519df43be193a2bdc56cb19de.jpg,222,108,plate,5,10,222,86
337-E-3955-PAK-02-22_jpeg.rf.6aab452412e3e79437ad4a272dcf76c1.jpg,688,357,plate,16,1,688,356
225-E-3061-SQ-10-20_jpg.rf.711f67f6bd054846c800cb4d9ebc68a7.jpg,1280,498,plate,23,2,1274,486
126-E-3453-TN-06-22_jpeg.rf.6f43bb5a17290b8823018a35fd59a752.jpg,671,241,plate,3,20,671,240
135-E-4721-SJ-11-20_jpeg.rf.6d33e8a1a4e38a833effbc5e9b2a5943.jpg,268,103,plate,1,1,261,103
20171211_155025_jpg.rf.633dbd9b806dfa03d54033952f2b6a15.jpg,3264,1836,plate,6,251,3264,1649
14-E-1129-RP-07-18_jpg.rf.7309290f42d7f86d2399b2c1dcf23fd5.jpg,318,92,plate,4,10,313,87
272-E-1677-PE-02-21_jpeg.rf.7a0a4053c3c1a6601cda980846c5e8fe.jpg,98,45,plate,1,4,92,42
39-E-6716-QR-04-20_jpeg.rf.746fda48b025e6778b56c16b5ea1f564.jpg,355,130,plate,1,1,355,129
181-E-3708-TU-06-15_jpeg.rf.6e008e4dc3c1edc86d85c339108e32f3.jpg,330,147,plate,1,2,330,141
20171214_091545_jpg.rf.75b62edf9446b53705f36c2ae935c38a.jpg,3264,1836,plate,42,310,3264,1540
323-E-4886-TM-06-22_jpeg.rf.764306e803e579805053437b2f161342.jpg,313,134,plate,1,1,310,129
37-E-4127-QI-05-19_jpg.rf.7a0c49b510c007eb042d5bbbd1ce59e5.jpg,945,408,plate,19,6,933,390
231-E-5639-PAP-08-22_jpg.rf.79237ae283e78708b9f623a2193ba8c8.jpg,349,149,plate,1,2,348,149
277-E-6802-PAH-11-21_jpg.rf.80680d918dc6ed5622b3e4546d1861a1.jpg,73,38,plate,1,3,71,37
358-E-3438-SJ-10-19_jpg.rf.777ec5bb68740fb339cf6800c182c070.jpg,195,101,plate,7,10,186,88
113-E-2283-RG-10-10_jpg.rf.65c31a0a66847e6ae1f6071e76be5b7e.jpg,406,183,plate,1,1,404,178
224-E-5085-SD-03-19_jpg.rf.7d8dd518f073e4f2039f4e53c4fbb2c7.jpg,219,107,plate,5,2,219,101
50-E-6691-PAB-04-21_jpg.rf.7dcec29e78ed3f7a3c40c827efe96d20.jpg,169,78,plate,12,10,160,63
11-E-6562-QO-12-19_jpeg.rf.8152f27ff5c3b6c86ecf05c07a4008bb.jpg,431,187,plate,1,5,431,172
36-E-4092-TJ-03-18_jpeg.rf.6ea333b63f2b2fa5486d75a04a585f04.jpg,525,220,plate,8,1,524,220
350-E-3577-PAI-12-21_jpg.rf.76b4e3cc4ceb1074f007b4500de4d765.jpg,443,184,plate,9,7,436,154
57-E-5893-SH-05-20_jpg.rf.7db11d392f3286c6717715d82703472a.jpg,846,361,plate,11,20,831,336
235-E-1893-PQ-01-19_jpg.rf.813c08e6a0a9660f4274d08c63898b51.jpg,922,267,plate,2,9,913,267
330-E-5869-PAA-02-21_jpg.rf.81fa47d6d41825b3208e9060ee5a11be.jpg,453,154,plate,2,7,452,141
218-E-2715-SE-04-19_jpeg.rf.7ea7a6bcf57e25060b96d3e18835d205.jpg,517,209,plate,1,1,514,206
100-E-6467-QW-09-20_jpeg.rf.758376f6746a7e4b9f686dfae9efd0e6.jpg,430,165,plate,5,7,429,158
189-E-5182-QO-11-19_jpg.rf.823cff4c756ad9a76697ed82664189fa.jpg,852,363,plate,2,2,845,363
20171214_121636_jpg.rf.7c51d91804422b038c27fc37eb3126b1.jpg,3264,1836,plate,11,10,3264,1474
211-E-3313-QX-10-20_jpeg.rf.54b42c46f02f09afd2f2e5cccabc14c7.jpg,802,386,plate,1,22,794,334
301-E-6893-PAD-06-21_jpeg.rf.85189286f357a8a169efacb14f0490cb.jpg,792,313,plate,4,6,785,277
82-E-4993-TI-01-22_jpg.rf.856e51806b162c85dc9bcc2eb5934f19.jpg,193,86,plate,9,13,187,76
5-E-6862-QT-06-20_jpg.rf.804b32a4a341956a053751eef8b1ca84.jpg,142,66,plate,7,6,135,59
329-E-5078-QF-02-19_jpeg.rf.83a2eb573b60bc0e51480886abe0b0ce.jpg,808,394,plate,27,2,801,391
77-E-6295-QL-09-19_jpeg.rf.865c9bd9827e0f8be4daba23ebabe2b5.jpg,278,120,plate,4,1,275,119
353-E-6270-SM-06-20_jpeg.rf.85827298193fd5dc81a0e8ba38d7be78.jpg,629,328,plate,4,3,629,325
222-E-4578-TL-15-22_jpeg.rf.8f06b1e4bd01b5aee03e9be2aac89f4e.jpg,343,153,plate,1,7,339,141
143-E-5279-SD-12-21_jpg.rf.8bdc22279c41b958b4c839dc0eeec862.jpg,330,132,plate,1,1,328,132
109-E-4026-SL-02-20_jpg.rf.8a3f384f0ca29a35576808e934ff060e.jpg,378,170,plate,20,22,360,145
292-E-4890-QE-01-19_jpeg.rf.86b972cda2a90542880830c18bd8bc27.jpg,353,135,plate,8,1,346,134
342-E-2544-QD-11-18_jpeg.rf.8c86be027b3eb63a86d1f1632b50f3f8.jpg,278,119,plate,1,1,274,118
20171211_110651_jpg.rf.8ad793f042b6a4a105fc815f30eb5ad7.jpg,3264,1836,plate,3,105,3264,1701
81-E-3115-SN-06-20_jpg.rf.8ae5a74e3c4c4f66ed4c599218f82235.jpg,95,37,plate,3,3,92,34
19-E-6179-SH-09-14_jpeg.rf.89f6350676b2ec030c653910c465b428.jpg,331,145,plate,1,5,330,130
245-E-6941-PAP-08-22_jpeg.rf.8cdf732bc964e6dcdd0933aea6552abc.jpg,694,281,plate,4,10,694,265
54-E-5627-SF-06-19_jpg.rf.905c101b16c28fd748f6d7f8563a2c91.jpg,79,40,plate,2,3,77,39
42-E-3690-SE-09-21_jpg.rf.8b23ffe6827f72c30e1e970eb0a20b67.jpg,237,108,plate,9,9,230,102
20171212_124349_jpg.rf.91ec89e2f7cb224420a6590b0584c3dc.jpg,3264,1836,plate,3,231,3264,1628
198-E-3040-SI-09-19_jpeg.rf.885cbd7b8755bf7b4664ee5dc6d7f71b.jpg,729,410,plate,2,1,728,409
268-E-6752-SN-04-18_jpeg.rf.8f3f07cd3573b3fceb37dd7de1b2927f.jpg,245,95,plate,1,1,243,93
34-E-2987-QC-10-18_jpeg.rf.9297ec11fe294240e1ea5313e0031cb3.jpg,415,161,plate,2,5,410,154
45-E-4836-QM-10-19_jpeg.rf.880b21b8b33d020350d447e18a041697.jpg,269,109,plate,10,1,262,105
20171211_110642_jpg.rf.93762022587b59fdb149b4d3823f30a9.jpg,3264,1836,plate,3,331,3264,1539
79-E-4564-SZ-09-21_jpeg.rf.980ecb51797d15c17c6ec8dca32a1250.jpg,397,164,plate,1,2,397,163
297-E-1169-PY-05-20_jpg.rf.93fabd595f00415a88448bce8422b571.jpg,633,198,plate,6,14,622,180
251-E-3008-SM-05-20_jpeg.rf.965e16297720af0ba133e788329f205f.jpg,369,136,plate,6,1,361,135
304-E-5381-PAB-03-21_jpeg.rf.86313308998614e1d3b30c6c70d4ffd5.jpg,487,193,plate,9,10,484,189
286-E-5817-PT-04-18_jpeg.rf.8a790925f45baadbb402ab2ec1007a18.jpg,289,151,plate,5,2,287,143
148-E-3052-QU-06-20_jpg.rf.897f3baf1d526958ac1a44cc45bd99f8.jpg,960,409,plate,1,2,960,408
163-E-6804-RV-02-19_jpeg.rf.9dedbd0686b2dc6055f92aebf319c214.jpg,480,187,plate,14,3,462,177
296-E-5098-RA-00-00_jpg.rf.a170c201c9970a0d4c17cc14bad97364.jpg,276,150,plate,5,2,276,140
165-E-5555-SR-05-20_jpg.rf.a1cf2bbc6ce854ca21ac9869188db30b.jpg,652,241,plate,2,2,652,240
169-E-2637-WM-02-21_jpg.rf.9e047317f6cd80a281d9cfd6b4eb9f20.jpg,508,217,plate,7,11,502,209
220-E-3246-OP-12-19_jpg.rf.a00626b886098880a412506ea5ab8262.jpg,119,45,plate,4,1,117,45
10-E-5894-SZ-09-17_jpg.rf.9fe85d6c49fd3e2b5ce6600fade7b471.jpg,424,177,plate,10,12,414,158
238-E-5241-TR-11-22_jpg.rf.8fd181208b1b535359069dc5d91bb222.jpg,71,41,plate,1,1,70,41
327-E-5071-SS-01-21_jpg.rf.a4074484452786f886e4838b11298037.jpg,1927,807,plate,36,30,1875,788
22-E-5234-YF-11-20_jpeg.rf.a518a2f67f41a9969afdbbbccd0e1066.jpg,153,83,plate,1,1,153,82
283-E-2870-QAA-10-22_jpeg.rf.a317149e60a386c329e2d94c3c4b1145.jpg,170,82,plate,6,6,163,71
44-E-5197-PAA-02-21_jpg.rf.8f733fa801d873034b805edb2aa969ad.jpg,1280,411,plate,4,1,1268,409
r041_jpg.rf.988ba1184862aa4cffe70c895e28cead.jpg,2268,4032,plate,1411,2473,2030,3020
13-E-5313-TF-10-16_jpeg.rf.a27ec8e339e6a69e286bd6d128379dbd.jpg,196,86,plate,9,1,196,86
75-E-2956-RP-03-22_jpeg.rf.99ab1acf0f987d7c10266b3d8f838ff8.jpg,241,95,plate,1,2,241,93
73-E-5043-PAL-04-22_jpeg.rf.a24088e3cb8d4bf49e238cf464d95b18.jpg,864,351,plate,21,1,864,347
354-E-6250-PAJ-02-22_jpeg.rf.a9ec66359c43dc91a5be24632bdbb9e0.jpg,502,223,plate,2,2,494,220
60-E-1707-PH-03-15_jpeg.rf.a95fcbe612b71cb11df3c964760cd416.jpg,332,94,plate,1,1,324,91
309-E-6140-OX-11-20_jpg.rf.a52ffdf987ea9a7b84201ead6958850b.jpg,431,189,plate,3,3,420,170
153-E-6930-RS-09-12_jpeg.rf.ab0ffe383af9af7682b6ba45de4d07ba.jpg,330,148,plate,1,1,330,147
305-E-4964-SN-07-20_jpeg.rf.acf0f59167bb12bf84b670fabe27eeaf.jpg,93,43,plate,3,4,90,40
147-E-2881-QAA-10-22_jpg.rf.aca567eafdecdab63d82877d5b01b610.jpg,537,209,plate,11,3,537,199
76-E-5361-TI-01-18_jpg.rf.a7119ca5f5d3b0c543e8bb62e00d5193.jpg,192,100,plate,11,9,192,90
20171212_124449_jpg.rf.a53f07135a9abe45944ebe62e5b9feb1.jpg,3264,1836,plate,32,115,3264,1502
193-E-4682-QA-09-22_jpg.rf.a54088ac3b53b438c82f4260c9d53920.jpg,223,76,plate,7,3,218,71
253-E-2212-TZ-07-18_jpeg.rf.ada5338b23048a0f439aebc037c8880e.jpg,978,547,plate,2,1,755,544
308-E-5024-SO-09-20_jpg.rf.abf47c2318a393e70b3639657bafb6ef.jpg,82,42,plate,1,2,79,37
20-E-4221-RL-04-19_jpg.rf.a2fbbc41501cf1cf1bf5e870c210c80e.jpg,243,114,plate,1,8,242,112
295-E-6919-TM-06-17_jpg.rf.acca64d4ab032413bd1ce7d5246fa572.jpg,348,167,plate,18,10,339,153
101-E-4604-PS-09-17_jpeg.rf.a735d58aeaf595ff5d21c9682d8d8efc.jpg,460,183,plate,4,3,459,181
110-E-4753-QV-08-20_jpeg.rf.b0a213dbcd533798d906079a4cb0b097.jpg,418,173,plate,15,20,408,168
331-E-2843-HB-08-21_jpeg.rf.aa15225327018335a22a655df397e1f0.jpg,350,144,plate,1,5,349,142
262-E-3465-SL-02-20_jpg.rf.b0094b60de7428b1c3e012efc4901002.jpg,686,403,plate,1,1,686,401
210-E-3166-PAO-06-22_jpeg.rf.b36802dfe88f5f389ceee5759a827950.jpg,360,176,plate,3,6,358,163
56-E-5056-QD-12-18_jpeg.rf.b2c6b64e2362afd6945562d6e89b2bf5.jpg,271,127,plate,2,11,262,117
190-E-5621-OV-08-20_jpg.rf.b5d8a4fc5b7324c2df4ea14e4ee9ce8c.jpg,82,40,plate,1,1,82,39
3-E-4537-TCK-12-17_jpg.rf.b0f7cecbecd599fc997a43f8e508597f.jpg,110,50,plate,7,5,103,42
20171212_141155_jpg.rf.96be83dc4957f4b62b2c3e6f91141ed0.jpg,3264,1836,plate,1,261,3264,1664
200-E-6978-OW-09-20_jpg.rf.b61d3b7ee0dd91b93cdee2a5336e801d.jpg,100,49,plate,2,3,97,43
132-E-6298-SS-01-21_jpg.rf.b8c7372646edee82e65a9575ec7e6f20.jpg,351,153,plate,1,10,351,150
313-E-5971-TO-08-22_jpg.rf.b8333289eb6dc9726f9ff468e553d3cd.jpg,137,62,plate,1,1,135,58
182-E-3996-RS-08-17_jpeg.rf.b91f109f79038c6114ad0c39dbf7e60c.jpg,688,361,plate,1,1,686,361
335-E-3405-PAH-10-21_jpeg.rf.b214c976c7bd66793ce35af4997051d0.jpg,498,202,plate,4,12,491,188
239-E-6326-TQ-04-19_jpg.rf.bca7f65650ce9ab00da030e00ad3e2d3.jpg,396,156,plate,7,5,388,146
360-E-4690-PAL-04-22_jpg.rf.ba02d2d0a39a5d711b70e279c700c077.jpg,145,73,plate,10,4,138,60
104-E-4939-PAE-07-21_jpeg.rf.c2384ffeaffbf2a3336e9cf61c488a35.jpg,345,142,plate,7,6,336,131
20171211_160452_jpg.rf.a7239dd908a6e6640e0b80b863d9f69f.jpg,3264,1836,plate,3,149,3264,1547
140-E-5997-QP-01-20_jpeg.rf.c0097e19c968b97fb68f4e98aad65dd7.jpg,84,44,plate,3,2,84,41
236-E-536-YY-00-00_jpg.rf.b18c5fa1e295761a10dc7a7fa16e4355.jpg,419,126,plate,10,2,419,124
202-E-2965-TO-07-22_jpeg.rf.b4add6138b80e7b3667bced2e5941a3e.jpg,709,323,plate,1,1,708,320
129-E-6410-TX-06-18_jpeg.rf.ae402d4a741797f0a648305eeb68b642.jpg,371,155,plate,4,2,371,151
108-E-5860-ST-03-21_jpeg.rf.c2265077a5ebe60007b88141ecbf757a.jpg,86,42,plate,3,5,79,38
138-E-4746-PAI-12-21_jpg.rf.b8faf44dc795eca8b0bbfa3696967c07.jpg,812,329,plate,4,2,812,287
28-E-2393-TT-01-18_jpeg.rf.c27fb900c4c0ca0383c84e40ebfa5972.jpg,379,147,plate,2,2,374,139
242-E-6733-TN-07-20_jpeg.rf.b432bccd10f8bfa79d6ef108aee8eba6.jpg,652,284,plate,1,8,652,277
257-E-4553-QT-06-20_jpg.rf.b68e3c706d1bb61483443ab28092ffbd.jpg,277,141,plate,5,9,268,131
196-E-6843-SV-06-21_jpeg.rf.c860d93d654d3049b57fdc7a813751d6.jpg,179,75,plate,1,4,179,74
203-E-3071-TC-10-21_jpg.rf.c457013f4d30c8fe36d4164712351f41.jpg,96,44,plate,1,3,95,42
291-E-3496-RW-04-19_jpeg.rf.bfdf29dd35c65453a181f4cc1fc6f9ab.jpg,863,360,plate,2,1,856,356
brio31_jpg.rf.c87f4f154fd8d1537fc6daa6e5807423.jpg,2016,1008,plate,533,739,750,844
192-E-6347-PAF-09-21_jpg.rf.c7844b6a99b544f7a46f213a94f9085c.jpg,702,265,plate,1,1,702,254
146-E-3485-SZ-09-10_jpeg.rf.ca4409c6fd525d0d3729e37c837b507f.jpg,450,266,plate,2,1,444,266
315-E-6091-TV-04-18_jpg.rf.c3617853fe4bb0515c94a70228effc65.jpg,247,119,plate,13,13,239,107
244-E-6590-QW-09-20_jpeg.rf.c44cb2a3219cff3bba662ef37a49bc04.jpg,644,247,plate,2,1,644,238
346-E-6511-QV-09-20_jpg.rf.d1b86b498a7f4895d6e5b48833ef5e80.jpg,448,181,plate,1,1,442,166
59-E-2153-SP-08-20_jpeg.rf.c8731c42c0362bdbf7606e808d4ec295.jpg,640,410,plate,1,1,640,408
300-E-5105-OD-12-21_jpg.rf.cbd63d45b8c8479fe4047d71026af0ef.jpg,350,146,plate,1,2,349,144
321-E-3255-TN-12-20_jpg.rf.ccdcf5d62f8b661d865da9920218ea01.jpg,911,373,plate,10,19,892,350
176-E-4386-IY-09-18_jpeg.rf.c7b0cf61ccda99ea4b59c6b35a292c0e.jpg,447,193,plate,1,2,443,193
201-E-5090-PAO-07-22_jpg.rf.c39aca2f80e08cd02214bfd0b6dcec36.jpg,68,27,plate,5,2,68,26
265-E-3984-TZ-07-21_jpg.rf.c749eb2fed7c6c5352f23dda385e276c.jpg,67,31,plate,1,1,64,28
303-E-6888-SC-11-21_jpg.rf.cbff064541236335e6f09b9d9a6bb4e8.jpg,181,84,plate,6,8,172,74
r042_jpg.rf.c770aeecbef2229e97b12b8fb06aac95.jpg,2268,4032,plate,575,2293,1128,3091
191-E-3690-ZV-02-20_jpg.rf.c79ee9f65e35d6de91db89635ac5bd6f.jpg,1280,574,plate,3,35,1280,566
205-E-5880-RF-10-18_jpeg.rf.bd6009872efd50f5ea0815ffa8cb31db.jpg,369,151,plate,1,7,369,144
243-E-3309-QF-02-19_jpeg.rf.ca90935f6bc0c57ee71f129564eae153.jpg,204,74,plate,1,1,204,71
53-E-3288-QU-06-20_jpg.rf.d20d6f5e2f303180c7ba68ded3642cde.jpg,1680,790,plate,102,90,1617,643
274-E-4558-SH-08-18_jpeg.rf.d30c6cbaa85e8d262f2974c8cddf37f7.jpg,592,245,plate,2,3,591,243
320-E-3796-PY-05-20_jpg.rf.d43eacf10a23bc558edfc8cf63ec6ef1.jpg,708,280,plate,3,7,705,280
1-E-3977-QM-09-19_jpeg.rf.d78a011478b69637fc8489cc04411cf3.jpg,738,273,plate,1,2,736,272
250-E-6031-ST-03-21_jpeg.rf.ceb06b7699da58ad80e2fe5117027998.jpg,239,93,plate,3,1,234,90
68-E-1267-RB-01-21_jpg.rf.cf04fb7aaca408d7a872ca4cccf5cba0.jpg,631,223,plate,19,11,620,208
173-E-4019-TL-05-22_jpg.rf.dfb2ce9fade410bcc44e7e0f3c379cb9.jpg,1123,358,plate,3,1,1123,357
20171214_121655_jpg.rf.db4d8a61bf305b5c8a9f011b14325157.jpg,3264,1836,plate,1,95,3264,1602
241-E-4510-PL-03-20_jpeg.rf.df7badca2ebd55e2eeca50d14cb97d95.jpg,383,174,plate,1,1,377,174
364-E-6528-P-11-18_jpeg.rf.d5660b4b5e288b9b62ff92ba2d2bd6c4.jpg,121,69,plate,3,2,121,68
204-E-6936-TF-10-21_jpg.rf.d4b81d68b00552a5090a2fe4f2cf5d48.jpg,402,260,plate,5,1,402,244
260-E-4250-SU-04-21_jpeg.rf.d8a78925e8fa9cc1758dacb33d9dbc7f.jpg,351,145,plate,1,1,346,140
184-E-6595-TO-10-22_jpeg.rf.d94587fa663521d3efd0abe8a62b47fe.jpg,357,139,plate,3,2,353,138
137-E-4958-QS-05-20_jpg.rf.d6866f48892bdb82a26dd65639ac3188.jpg,210,90,plate,1,6,210,84
20171212_073435_jpg.rf.d514590074290e73867a35e6f3c44cc1.jpg,3264,1836,plate,3,79,3263,1777
70-E-4310-OR-03-20_jpeg.rf.d3f47cc7b9144c938bd5d17cb53ab32a.jpg,775,309,plate,13,1,775,269
20171212_141203_jpg.rf.dc7c7925fa733fa1124db78af3e77165.jpg,3264,1836,plate,119,279,3214,1402
157-E-6735-QV-08-20_jpeg.rf.e12dacbdfe8634d1b39f369b62670432.jpg,307,113,plate,11,4,305,113
188-E-2647-SL-01-20_jpeg.rf.e4ce42409d0004a701c09bd1e8726b00.jpg,267,103,plate,3,1,263,103
20171212_142342_jpg.rf.c70063c1c8a66d39cabca3fbe9752adb.jpg,3264,1836,plate,1,166,3264,1556
363-E-6263-RU-07-20_jpg.rf.e58919a635fe5f2fd17da8d0d283d352.jpg,317,130,plate,1,1,317,128
269-E-2101-TJ-02-22_jpg.rf.d8091d2c95037b886012e51533b106b3.jpg,363,166,plate,3,2,360,159
41-E-2648-QI-05-19_jpg.rf.e9e15ec90ff4eed11e14a6deed6429ed.jpg,263,121,plate,8,10,256,111
fortuner6_jpg.rf.e9bb5496a18e70ad2fb64dac00f5032a.jpg,4160,3120,plate,3063,1826,3428,2143
299-E-5051-SD-03-18_jpeg.rf.ea8b83846359da163da31769282843d5.jpg,335,230,plate,3,3,334,228
35-E-5026-SF-06-18_jpeg.rf.e615185f4abba5bd9628356ffb7678d3.jpg,778,300,plate,1,1,777,296
23-E-2694-SI-09-19_jpg.rf.f33a7117379fa3251696cbad8dd65954.jpg,394,128,plate,8,2,383,114
349-E-4378-SG-07-19_jpeg.rf.f38797d2ba5acbb4b298a1170653a455.jpg,463,188,plate,3,3,458,185
223-E-6186-PAP-08-22_jpeg.rf.ea77335b2b5e78d6a6e84bd5481d6e7d.jpg,558,236,plate,8,2,557,228
128-E-4877-SV-05-21_jpg.rf.e0136a42a02d29dae398db6cca7553fd.jpg,101,39,plate,1,1,98,39
130-E-9967-P-12-22_jpg.rf.eb4bfbd3a79c56c3f9f72b02160f8798.jpg,180,57,plate,2,3,178,57
20171211_110711_jpg.rf.bf867515ab01be29f51e5499699302cd.jpg,3264,1836,plate,1,154,3264,1451
69-E-5792-TT-01-22_jpg.rf.ebf1622576d7c1ddb3ea429bf2818648.jpg,68,29,plate,4,1,66,26
341-E-6047-QT-07-20_jpg.rf.eb03549525dfc20d40c14352eab962ae.jpg,197,107,plate,23,5,181,104
20171212_073402_jpg.rf.df9fc80f029952275ec8f398763ff9d7.jpg,3264,1836,plate,1,207,3264,1662
