filename,width,height,class,xmin,ymin,xmax,ymax
IMG_5358_JPG.rf.8fb878d6cfc4ff217b53632cb7025eb1.jpg,1910,1272,motor,8,152,837,1260
IMG_5358_JPG.rf.8fb878d6cfc4ff217b53632cb7025eb1.jpg,1910,1272,plate,276,799,719,997
IMG_5387_JPG.rf.8d41fcdbf68ed44a86c8059396dcfae4.jpg,1888,1258,plate,697,522,1303,807
IMG_5387_JPG.rf.8d41fcdbf68ed44a86c8059396dcfae4.jpg,1888,1258,motor,531,72,1535,1254
IMG_5343_JPG.rf.8e1a62e9aaf7f654e2fd8fb9af60d676.jpg,1974,1316,plate,1376,652,1896,906
IMG_5343_JPG.rf.8e1a62e9aaf7f654e2fd8fb9af60d676.jpg,1974,1316,plate,103,535,660,852
IMG_5343_JPG.rf.8e1a62e9aaf7f654e2fd8fb9af60d676.jpg,1974,1316,motor,0,141,809,1315
IMG_5343_JPG.rf.8e1a62e9aaf7f654e2fd8fb9af60d676.jpg,1974,1316,motor,1012,331,1952,1315
IMG_5503_JPG.rf.911bc6756c6b9d33a85e71dcc52a0f71.jpg,1974,1316,plate,585,346,1375,750
IMG_5503_JPG.rf.911bc6756c6b9d33a85e71dcc52a0f71.jpg,1974,1316,motor,281,0,1564,1285
IMG_5325_JPG.rf.9495bf9a785800853eaee0663df2975d.jpg,2016,1344,motor,479,25,1710,1343
IMG_5325_JPG.rf.9495bf9a785800853eaee0663df2975d.jpg,2016,1344,plate,712,570,1463,865
IMG_5349_JPG.rf.92192a7303d69899a8ca17bcefdbc77b.jpg,2006,1336,motor,577,127,1564,1315
IMG_5349_JPG.rf.92192a7303d69899a8ca17bcefdbc77b.jpg,2006,1336,plate,774,575,1418,955
IMG_5349_JPG.rf.92192a7303d69899a8ca17bcefdbc77b.jpg,2006,1336,motor,26,480,352,1335
IMG_5349_JPG.rf.92192a7303d69899a8ca17bcefdbc77b.jpg,2006,1336,plate,142,1254,301,1332
IMG_5470_JPG.rf.8b3d25701d27e5391318ac3e60f4707b.jpg,1952,1302,plate,660,349,1340,742
IMG_5470_JPG.rf.8b3d25701d27e5391318ac3e60f4707b.jpg,1952,1302,motor,306,0,1500,1285
IMG_5454_JPG.rf.94bc80ea2d2e0c98ea9de9b35756bfbd.jpg,1932,1286,plate,1183,365,1879,758
IMG_5454_JPG.rf.94bc80ea2d2e0c98ea9de9b35756bfbd.jpg,1932,1286,motor,0,0,900,1284
IMG_5454_JPG.rf.94bc80ea2d2e0c98ea9de9b35756bfbd.jpg,1932,1286,plate,24,430,697,866
IMG_5454_JPG.rf.94bc80ea2d2e0c98ea9de9b35756bfbd.jpg,1932,1286,motor,1039,14,1924,1242
IMG_5451_JPG.rf.952449e3a34e501ea597f6ed6cdc6457.jpg,2026,1350,plate,698,520,1474,993
IMG_5451_JPG.rf.952449e3a34e501ea597f6ed6cdc6457.jpg,2026,1350,motor,527,43,1658,1349
IMG_5451_JPG.rf.952449e3a34e501ea597f6ed6cdc6457.jpg,2026,1350,motor,4,74,524,1349
IMG_5394_JPG.rf.96d6ff802867add99ecab73280058ad2.jpg,2036,1358,motor,665,0,1838,1298
IMG_5394_JPG.rf.96d6ff802867add99ecab73280058ad2.jpg,2036,1358,motor,0,0,958,1302
IMG_5394_JPG.rf.96d6ff802867add99ecab73280058ad2.jpg,2036,1358,plate,1088,557,1605,899
IMG_5394_JPG.rf.96d6ff802867add99ecab73280058ad2.jpg,2036,1358,plate,338,95,777,378
IMG_5453_JPG.rf.95780ac0b47c350c7d1f07cabe49086a.jpg,1864,1242,plate,464,451,1256,979
IMG_5453_JPG.rf.95780ac0b47c350c7d1f07cabe49086a.jpg,1864,1242,motor,281,8,1513,1241
IMG_5376_JPG.rf.94c66e6da3911337b2f30ddb8ded6721.jpg,1984,1322,plate,598,532,1341,1005
IMG_5376_JPG.rf.94c66e6da3911337b2f30ddb8ded6721.jpg,1984,1322,motor,249,51,1487,1321
IMG_5442_JPG.rf.957a7a651d89ff009f896e744896ebfe.jpg,1964,1308,plate,79,525,704,971
IMG_5442_JPG.rf.957a7a651d89ff009f896e744896ebfe.jpg,1964,1308,motor,3,72,949,1307
IMG_5442_JPG.rf.957a7a651d89ff009f896e744896ebfe.jpg,1964,1308,motor,908,52,1963,1307
IMG_5442_JPG.rf.957a7a651d89ff009f896e744896ebfe.jpg,1964,1308,plate,1345,385,1963,863
IMG_5503_JPG.rf.89341d6257e4ad9d6372195eccf7f7d7.jpg,1996,1330,plate,591,476,1416,927
IMG_5503_JPG.rf.89341d6257e4ad9d6372195eccf7f7d7.jpg,1996,1330,motor,237,11,1659,1329
IMG_5381_JPG.rf.97210856ff02fedba501c95335b36561.jpg,1932,1286,plate,150,330,802,683
IMG_5381_JPG.rf.97210856ff02fedba501c95335b36561.jpg,1932,1286,motor,991,24,1931,1285
IMG_5381_JPG.rf.97210856ff02fedba501c95335b36561.jpg,1932,1286,plate,1391,572,1931,951
IMG_5381_JPG.rf.97210856ff02fedba501c95335b36561.jpg,1932,1286,motor,0,0,1052,1285
IMG_5443_JPG.rf.980944ba547e3350f8d5dc001763a806.jpg,1920,1280,plate,1125,306,1815,821
IMG_5443_JPG.rf.980944ba547e3350f8d5dc001763a806.jpg,1920,1280,motor,934,23,1919,1273
IMG_5443_JPG.rf.980944ba547e3350f8d5dc001763a806.jpg,1920,1280,motor,53,184,1088,1279
IMG_5443_JPG.rf.980944ba547e3350f8d5dc001763a806.jpg,1920,1280,plate,203,655,782,1067
IMG_5498_JPG.rf.9732e82eaf78e622a9d780751f29ee6b.jpg,1932,1286,plate,480,357,1493,1072
IMG_5498_JPG.rf.9732e82eaf78e622a9d780751f29ee6b.jpg,1932,1286,motor,220,28,1811,1285
IMG_5433_JPG.rf.9ba5e5a27d5261f48008c4d60baa4000.jpg,2036,1358,plate,638,318,1435,915
IMG_5433_JPG.rf.9ba5e5a27d5261f48008c4d60baa4000.jpg,2036,1358,motor,432,0,1558,1324
IMG_5376_JPG.rf.9856733d57f81ab2d9513128e11bf7df.jpg,1888,1258,plate,585,469,1298,825
IMG_5376_JPG.rf.9856733d57f81ab2d9513128e11bf7df.jpg,1888,1258,motor,282,5,1389,1250
IMG_5391_JPG.rf.9930924b289dee18d70be5baecd6c0d4.jpg,2006,1336,motor,0,75,262,1234
IMG_5391_JPG.rf.9930924b289dee18d70be5baecd6c0d4.jpg,2006,1336,motor,404,53,1480,1335
IMG_5391_JPG.rf.9930924b289dee18d70be5baecd6c0d4.jpg,2006,1336,plate,656,583,1285,939
IMG_5490_JPG.rf.9a432d09b9c3b370c25a31a727ee260a.jpg,1920,1280,plate,641,328,1367,766
IMG_5490_JPG.rf.9a432d09b9c3b370c25a31a727ee260a.jpg,1920,1280,motor,464,0,1496,1250
IMG_5322_JPG.rf.9e21252159909c6633a767347a0ff307.jpg,1952,1302,motor,280,16,1630,1301
IMG_5322_JPG.rf.9e21252159909c6633a767347a0ff307.jpg,1952,1302,plate,611,554,1360,894
IMG_5433_JPG.rf.9a8f5790761f0515d4781ae8c89f2f3e.jpg,1974,1316,plate,595,411,1359,883
IMG_5433_JPG.rf.9a8f5790761f0515d4781ae8c89f2f3e.jpg,1974,1316,motor,454,30,1449,1307
IMG_5388_JPG.rf.9da7243d5a3e60425e8e7a6d273832d5.jpg,1942,1294,plate,111,333,698,671
IMG_5388_JPG.rf.9da7243d5a3e60425e8e7a6d273832d5.jpg,1942,1294,plate,1334,550,1934,932
IMG_5388_JPG.rf.9da7243d5a3e60425e8e7a6d273832d5.jpg,1942,1294,motor,0,0,951,1257
IMG_5388_JPG.rf.9da7243d5a3e60425e8e7a6d273832d5.jpg,1942,1294,motor,871,147,1939,1288
IMG_5439_JPG.rf.9b56312a826895cd85e0e53468853433.jpg,1932,1286,motor,382,0,1548,1280
IMG_5439_JPG.rf.9b56312a826895cd85e0e53468853433.jpg,1932,1286,plate,592,441,1275,782
IMG_5354_JPG.rf.a0d1ba013d7a93812a0d58a4b5f9dcc4.jpg,1952,1302,plate,1460,270,1942,526
IMG_5354_JPG.rf.a0d1ba013d7a93812a0d58a4b5f9dcc4.jpg,1952,1302,plate,21,626,479,908
IMG_5354_JPG.rf.a0d1ba013d7a93812a0d58a4b5f9dcc4.jpg,1952,1302,motor,0,148,728,1301
IMG_5354_JPG.rf.a0d1ba013d7a93812a0d58a4b5f9dcc4.jpg,1952,1302,motor,1002,0,1951,1221
IMG_5317_JPG.rf.9fc2c8333ca4d09633cdc7aebe963c06.jpg,2036,1358,plate,930,610,1437,825
IMG_5317_JPG.rf.9fc2c8333ca4d09633cdc7aebe963c06.jpg,2036,1358,motor,485,127,1861,1357
IMG_5321_JPG.rf.a2de5cc6ba651bc65d968f2e5a6742f0.jpg,1974,1316,motor,358,18,1627,1315
IMG_5321_JPG.rf.a2de5cc6ba651bc65d968f2e5a6742f0.jpg,1974,1316,plate,661,588,1352,926
IMG_5463_JPG.rf.9a4b744cfb645f413b9e4c536b442c95.jpg,2026,1350,plate,614,319,1376,858
IMG_5463_JPG.rf.9a4b744cfb645f413b9e4c536b442c95.jpg,2026,1350,motor,539,0,1480,1302
IMG_5352_JPG.rf.a097d9ce01c68412de73895fe1f7ed9d.jpg,1932,1286,motor,111,6,1645,1285
IMG_5352_JPG.rf.a097d9ce01c68412de73895fe1f7ed9d.jpg,1932,1286,plate,611,473,1334,927
IMG_5456_JPG.rf.a07eb89e554b05eb65e0c81f4f2d8fe9.jpg,1984,1322,motor,219,0,1734,1315
IMG_5456_JPG.rf.a07eb89e554b05eb65e0c81f4f2d8fe9.jpg,1984,1322,plate,421,361,1416,1003
IMG_5412_JPG.rf.9cf2b88bf3b87143aa2ad14dd05b9c09.jpg,1952,1302,motor,467,16,1872,1301
IMG_5412_JPG.rf.9cf2b88bf3b87143aa2ad14dd05b9c09.jpg,1952,1302,plate,580,433,1438,998
IMG_5346_JPG.rf.9b03333edd65ded389346b5a292e5154.jpg,2036,1358,plate,247,604,753,845
IMG_5346_JPG.rf.9b03333edd65ded389346b5a292e5154.jpg,2036,1358,plate,1340,455,1831,749
IMG_5346_JPG.rf.9b03333edd65ded389346b5a292e5154.jpg,2036,1358,motor,101,208,943,1344
IMG_5346_JPG.rf.9b03333edd65ded389346b5a292e5154.jpg,2036,1358,motor,1161,111,1920,1246
IMG_5346_JPG.rf.9b03333edd65ded389346b5a292e5154.jpg,2036,1358,motor,0,504,157,1357
IMG_5346_JPG.rf.9b03333edd65ded389346b5a292e5154.jpg,2036,1358,motor,1851,239,2014,1147
IMG_5387_JPG.rf.9d57d8dd76b1bb3a0a609fda1c214852.jpg,1942,1294,plate,676,563,1277,854
IMG_5387_JPG.rf.9d57d8dd76b1bb3a0a609fda1c214852.jpg,1942,1294,motor,518,110,1500,1293
IMG_5509_JPG.rf.9ef059e182d964678457b6a4266d943b.jpg,1952,1302,plate,534,398,1449,876
IMG_5509_JPG.rf.9ef059e182d964678457b6a4266d943b.jpg,1952,1302,motor,348,2,1597,1301
IMG_5381_JPG.rf.9e80bb1a5ef745f3969f788df7573ce0.jpg,2006,1336,plate,30,460,715,889
IMG_5381_JPG.rf.9e80bb1a5ef745f3969f788df7573ce0.jpg,2006,1336,motor,820,49,2005,1336
IMG_5381_JPG.rf.9e80bb1a5ef745f3969f788df7573ce0.jpg,2006,1336,plate,1286,387,1963,842
IMG_5381_JPG.rf.9e80bb1a5ef745f3969f788df7573ce0.jpg,2006,1336,motor,0,28,1050,1335
IMG_5438_JPG.rf.9fc7b340141dcb58b1b6ecd897548801.jpg,1932,1286,plate,665,436,1269,808
IMG_5438_JPG.rf.9fc7b340141dcb58b1b6ecd897548801.jpg,1932,1286,motor,442,13,1394,1272
IMG_5490_JPG.rf.a2fd71b7a6cef0e2913823fa4c169253.jpg,2006,1336,plate,653,500,1357,916
IMG_5490_JPG.rf.a2fd71b7a6cef0e2913823fa4c169253.jpg,2006,1336,motor,501,54,1446,1335
IMG_5465_JPG.rf.a26b47ae530359e1036ff05d54c3f5a9.jpg,1974,1316,motor,469,38,1620,1315
IMG_5465_JPG.rf.a26b47ae530359e1036ff05d54c3f5a9.jpg,1974,1316,plate,660,534,1411,951
IMG_5464_JPG.rf.a3a707f21117a0c3ed41e1335420d412.jpg,1910,1272,plate,624,431,1271,777
IMG_5464_JPG.rf.a3a707f21117a0c3ed41e1335420d412.jpg,1910,1272,motor,254,0,1500,1258
IMG_5327_JPG.rf.9c475adbaeeea826bd7bba96dcb12c58.jpg,1984,1322,plate,609,425,1453,797
IMG_5327_JPG.rf.9c475adbaeeea826bd7bba96dcb12c58.jpg,1984,1322,motor,389,0,1678,1298
IMG_5472_JPG.rf.a53441486ca57655fb8354e321e56a8b.jpg,2026,1350,plate,536,351,1464,934
IMG_5472_JPG.rf.a53441486ca57655fb8354e321e56a8b.jpg,2026,1350,motor,387,0,1671,1342
IMG_5346_JPG.rf.a58f1782ebd99169cd68b73a98aab2fc.jpg,1974,1316,plate,257,578,753,783
IMG_5346_JPG.rf.a58f1782ebd99169cd68b73a98aab2fc.jpg,1974,1316,plate,1344,663,1824,920
IMG_5346_JPG.rf.a58f1782ebd99169cd68b73a98aab2fc.jpg,1974,1316,motor,122,198,915,1315
IMG_5346_JPG.rf.a58f1782ebd99169cd68b73a98aab2fc.jpg,1974,1316,motor,1178,317,1889,1315
IMG_5346_JPG.rf.a58f1782ebd99169cd68b73a98aab2fc.jpg,1974,1316,motor,0,368,127,1271
IMG_5346_JPG.rf.a58f1782ebd99169cd68b73a98aab2fc.jpg,1974,1316,motor,1856,509,1962,1315
IMG_5337_JPG.rf.a55a798e5f4d13ad5faa07cdb6f7986a.jpg,1876,1250,motor,20,1,1732,1249
IMG_5337_JPG.rf.a55a798e5f4d13ad5faa07cdb6f7986a.jpg,1876,1250,plate,427,325,1387,990
IMG_5353_JPG.rf.a3970796793a278ece8107fc78f80a1f.jpg,1974,1316,plate,1442,285,1855,578
IMG_5353_JPG.rf.a3970796793a278ece8107fc78f80a1f.jpg,1974,1316,plate,211,377,638,624
IMG_5353_JPG.rf.a3970796793a278ece8107fc78f80a1f.jpg,1974,1316,motor,860,0,1948,1239
IMG_5353_JPG.rf.a3970796793a278ece8107fc78f80a1f.jpg,1974,1316,motor,0,0,823,1283
IMG_5417_JPG.rf.985b42814aedaca4db54a1e1ecad99f8.jpg,1974,1316,motor,274,0,1802,1286
IMG_5417_JPG.rf.985b42814aedaca4db54a1e1ecad99f8.jpg,1974,1316,plate,461,308,1356,967
IMG_5365_JPG.rf.a712af525d6195951a8f3fbd5bfd695d.jpg,1984,1322,plate,698,393,1333,851
IMG_5365_JPG.rf.a712af525d6195951a8f3fbd5bfd695d.jpg,1984,1322,motor,487,0,1772,1298
IMG_5346_JPG.rf.a877af970ac57d97b007b4b3007232b5.jpg,2006,1336,plate,183,401,719,721
IMG_5346_JPG.rf.a877af970ac57d97b007b4b3007232b5.jpg,2006,1336,plate,1197,632,1729,998
IMG_5346_JPG.rf.a877af970ac57d97b007b4b3007232b5.jpg,2006,1336,motor,0,2,975,1278
IMG_5346_JPG.rf.a877af970ac57d97b007b4b3007232b5.jpg,2006,1336,motor,929,264,1884,1275
IMG_5346_JPG.rf.a877af970ac57d97b007b4b3007232b5.jpg,2006,1336,motor,0,184,168,1078
IMG_5346_JPG.rf.a877af970ac57d97b007b4b3007232b5.jpg,2006,1336,motor,1585,576,1948,1236
IMG_5360_JPG.rf.a74ee407a5b6829dc407163748fdb194.jpg,1932,1286,plate,747,331,1413,658
IMG_5360_JPG.rf.a74ee407a5b6829dc407163748fdb194.jpg,1932,1286,motor,417,116,1567,1273
IMG_5389_JPG.rf.a63f7edf374c99d02c617be4e67bc017.jpg,1920,1280,plate,584,352,1296,861
IMG_5389_JPG.rf.a63f7edf374c99d02c617be4e67bc017.jpg,1920,1280,motor,1268,0,1919,1041
IMG_5389_JPG.rf.a63f7edf374c99d02c617be4e67bc017.jpg,1920,1280,motor,358,0,1539,1252
IMG_5357_JPG.rf.b16fb637847857e04cfac86590bc571a.jpg,1952,1302,plate,1345,324,1870,656
IMG_5357_JPG.rf.b16fb637847857e04cfac86590bc571a.jpg,1952,1302,plate,171,268,699,575
IMG_5357_JPG.rf.b16fb637847857e04cfac86590bc571a.jpg,1952,1302,motor,0,0,867,1254
IMG_5357_JPG.rf.b16fb637847857e04cfac86590bc571a.jpg,1952,1302,motor,913,0,1944,1243
IMG_5414_JPG.rf.afb178beb7b657bc9eb51d0600e69318.jpg,1876,1250,plate,623,386,1316,820
IMG_5414_JPG.rf.afb178beb7b657bc9eb51d0600e69318.jpg,1876,1250,motor,390,9,1510,1240
IMG_5353_JPG.rf.b15d384c0dc1bf78b4508c647392929d.jpg,1932,1286,plate,1368,364,1791,650
IMG_5353_JPG.rf.b15d384c0dc1bf78b4508c647392929d.jpg,1932,1286,plate,152,563,587,801
IMG_5353_JPG.rf.b15d384c0dc1bf78b4508c647392929d.jpg,1932,1286,motor,795,59,1931,1286
IMG_5353_JPG.rf.b15d384c0dc1bf78b4508c647392929d.jpg,1932,1286,motor,0,146,818,1285
IMG_5444_JPG.rf.a961830a9819431c9a6e8ef221ca32b8.jpg,1888,1258,plate,483,279,1159,763
IMG_5444_JPG.rf.a961830a9819431c9a6e8ef221ca32b8.jpg,1888,1258,motor,188,0,1476,1236
IMG_5359_JPG.rf.af02ab0aa51bd039d693f35716f8bd45.jpg,2026,1350,plate,626,310,1375,806
IMG_5359_JPG.rf.af02ab0aa51bd039d693f35716f8bd45.jpg,2026,1350,motor,416,0,1764,1344
IMG_5359_JPG.rf.af02ab0aa51bd039d693f35716f8bd45.jpg,2026,1350,motor,0,0,466,1155
IMG_5427_JPG.rf.a8326ce5ab1d48b35ec52b5727b7bedd.jpg,1910,1272,motor,463,0,1657,1258
IMG_5427_JPG.rf.a8326ce5ab1d48b35ec52b5727b7bedd.jpg,1910,1272,plate,589,470,1327,898
IMG_5402_JPG.rf.a9f9f6a94bc2d9cba6f1a71850f97b21.jpg,1888,1258,plate,135,676,570,922
IMG_5402_JPG.rf.a9f9f6a94bc2d9cba6f1a71850f97b21.jpg,1888,1258,plate,1229,422,1741,723
IMG_5402_JPG.rf.a9f9f6a94bc2d9cba6f1a71850f97b21.jpg,1888,1258,motor,0,320,829,1257
IMG_5402_JPG.rf.a9f9f6a94bc2d9cba6f1a71850f97b21.jpg,1888,1258,motor,957,75,1883,1176
IMG_5401_JPG.rf.b1e437ac465ee0a1ba12aa97834ffbcd.jpg,1974,1316,motor,669,541,1485,995
IMG_5401_JPG.rf.b1e437ac465ee0a1ba12aa97834ffbcd.jpg,1974,1316,motor,355,64,1650,1315
IMG_5365_JPG.rf.a5f6fe5986450889b01baf2d6216196b.jpg,1964,1308,plate,606,429,1211,813
IMG_5365_JPG.rf.a5f6fe5986450889b01baf2d6216196b.jpg,1964,1308,motor,459,0,1593,1285
IMG_5465_JPG.rf.aad2d53759506547267a929de9c9c735.jpg,1984,1322,motor,483,0,1507,1304
IMG_5465_JPG.rf.aad2d53759506547267a929de9c9c735.jpg,1984,1322,plate,626,462,1345,809
IMG_5453_JPG.rf.ad39d5ae4450381661f9dc1e47f4a3e1.jpg,1876,1250,plate,442,330,1231,802
IMG_5453_JPG.rf.ad39d5ae4450381661f9dc1e47f4a3e1.jpg,1876,1250,motor,275,0,1481,1229
IMG_5379_JPG.rf.ab3b80a595007d5a91902546c8c716ce.jpg,1888,1258,motor,1,20,449,1036
IMG_5379_JPG.rf.ab3b80a595007d5a91902546c8c716ce.jpg,1888,1258,motor,560,23,1584,1179
IMG_5379_JPG.rf.ab3b80a595007d5a91902546c8c716ce.jpg,1888,1258,plate,727,548,1388,880
IMG_5432_JPG.rf.ab22abfa9bd2db7af1cff8bb6903c9c2.jpg,1984,1322,plate,644,448,1266,777
IMG_5432_JPG.rf.ab22abfa9bd2db7af1cff8bb6903c9c2.jpg,1984,1322,motor,484,43,1372,1304
IMG_5380_JPG.rf.ac079c3ae2406e6a02c16d6aa5cb356e.jpg,1910,1272,plate,620,548,1207,832
IMG_5380_JPG.rf.ac079c3ae2406e6a02c16d6aa5cb356e.jpg,1910,1272,motor,345,32,1365,1271
IMG_5374_JPG.rf.acb5476525b853bdf5a5f984f80f3982.jpg,2026,1350,plate,615,479,1341,870
IMG_5374_JPG.rf.acb5476525b853bdf5a5f984f80f3982.jpg,2026,1350,motor,353,33,1552,1349
IMG_5422_JPG.rf.a8c8c31bb0d424d4d61ec8f8baa0a66c.jpg,1876,1250,motor,320,31,1446,1249
IMG_5422_JPG.rf.a8c8c31bb0d424d4d61ec8f8baa0a66c.jpg,1876,1250,plate,543,540,1204,873
IMG_5332_JPG.rf.ad642c90eb238f4015acaef56ccc6a13.jpg,1984,1322,motor,308,0,1707,1309
IMG_5332_JPG.rf.ad642c90eb238f4015acaef56ccc6a13.jpg,1984,1322,plate,571,428,1392,833
IMG_5358_JPG.rf.ad327d21bbfb676508564a9a32ff3362.jpg,1920,1280,plate,1319,582,1784,828
IMG_5358_JPG.rf.ad327d21bbfb676508564a9a32ff3362.jpg,1920,1280,motor,873,276,1916,1279
IMG_5358_JPG.rf.ad327d21bbfb676508564a9a32ff3362.jpg,1920,1280,motor,42,148,914,1279
IMG_5358_JPG.rf.ad327d21bbfb676508564a9a32ff3362.jpg,1920,1280,plate,332,821,774,1060
IMG_5466_JPG.rf.aa576bf44950c7cb7685ba2d4be1bbf0.jpg,1898,1264,motor,279,25,1586,1263
IMG_5466_JPG.rf.aa576bf44950c7cb7685ba2d4be1bbf0.jpg,1898,1264,plate,570,482,1346,983
IMG_5422_JPG.rf.b13ad2bca842b9b1b8cc28998bb14839.jpg,2016,1344,motor,489,28,1577,1343
IMG_5422_JPG.rf.b13ad2bca842b9b1b8cc28998bb14839.jpg,2016,1344,plate,696,593,1349,890
IMG_5498_JPG.rf.b3386ed168fb6ff1a8d555b7123cb18e.jpg,1932,1286,plate,631,249,1631,923
IMG_5498_JPG.rf.b3386ed168fb6ff1a8d555b7123cb18e.jpg,1932,1286,motor,375,0,1931,1264
IMG_5383_JPG.rf.b291d5897116714e9e8acaa699211e66.jpg,2016,1344,plate,733,521,1386,896
IMG_5383_JPG.rf.b291d5897116714e9e8acaa699211e66.jpg,2016,1344,motor,421,12,1646,1343
IMG_5322_JPG.rf.b4d3637c6476cd948f985354c5cd5af5.jpg,1920,1280,motor,130,4,1609,1279
IMG_5322_JPG.rf.b4d3637c6476cd948f985354c5cd5af5.jpg,1920,1280,plate,504,514,1277,875
IMG_5424_JPG.rf.b41287a4bf06a166416bdc010802759e.jpg,2016,1344,motor,440,30,1758,1343
IMG_5424_JPG.rf.b41287a4bf06a166416bdc010802759e.jpg,2016,1344,plate,678,519,1435,1034
IMG_5360_JPG.rf.b4c6a0fd16bee5d54987dc89be3c75f0.jpg,1910,1272,plate,710,385,1393,825
IMG_5360_JPG.rf.b4c6a0fd16bee5d54987dc89be3c75f0.jpg,1910,1272,motor,295,109,1559,1271
IMG_5372_JPG.rf.b6467270a187142f299eaa185ed808d0.jpg,1920,1280,motor,302,17,1713,1279
IMG_5372_JPG.rf.b6467270a187142f299eaa185ed808d0.jpg,1920,1280,motor,1491,86,1919,1202
IMG_5372_JPG.rf.b6467270a187142f299eaa185ed808d0.jpg,1920,1280,plate,660,523,1458,1039
IMG_5398_JPG.rf.bd7fb425400ba321f63edcaed3219365.jpg,1952,1302,plate,613,539,1329,946
IMG_5398_JPG.rf.bd7fb425400ba321f63edcaed3219365.jpg,1952,1302,motor,226,20,1551,1301
IMG_5398_JPG.rf.bd7fb425400ba321f63edcaed3219365.jpg,1952,1302,motor,1536,374,1946,1301
IMG_5435_JPG.rf.b6d0af12fbc6f6da9e570bce981484e0.jpg,1964,1308,motor,445,0,1454,1304
IMG_5435_JPG.rf.b6d0af12fbc6f6da9e570bce981484e0.jpg,1964,1308,plate,710,536,1368,836
IMG_5407_JPG.rf.b9ecc765f0ad9cdca2602520e0d93b7f.jpg,2026,1350,motor,413,18,1618,1349
IMG_5407_JPG.rf.b9ecc765f0ad9cdca2602520e0d93b7f.jpg,2026,1350,plate,653,534,1352,954
IMG_5360_JPG.rf.b91f789583b7da6ad8c40903085e63e0.jpg,1984,1322,plate,767,373,1453,743
IMG_5360_JPG.rf.b91f789583b7da6ad8c40903085e63e0.jpg,1984,1322,motor,383,137,1628,1314
IMG_5453_JPG.rf.b44231640ec636992c887dac1ccfdea0.jpg,2036,1358,plate,611,430,1417,971
